Weight class,Method,time
"['Light Heavyweight', ""Women's Strawweight"", 'Catch Weight', 'Featherweight', 'Lightweight', ""Women's Bantamweight"", 'Welterweight', 'Welterweight', 'Bantamweight', 'Middleweight', 'Welterweight']","['KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'S-DEC', 'KO/TKO', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO']","[('1', '1:48'), ('3', '5:00'), ('2', '3:38'), ('3', '5:00'), ('2', '1:20'), ('3', '5:00'), ('1', '4:15'), ('2', '2:31'), ('1', '0:37'), ('3', '5:00'), ('3', '3:03')]"
"['Light Heavyweight', 'Flyweight', 'Lightweight', 'Middleweight', 'Featherweight', 'Flyweight', 'Welterweight', ""Women's Strawweight"", 'Lightweight', 'Heavyweight', 'Light Heavyweight', 'Lightweight']","['U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'U-DEC']","[('5', '5:00'), ('1', '2:49'), ('3', '5:00'), ('3', '5:00'), ('2', '2:15'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:18'), ('1', '4:35'), ('3', '5:00')]"
"['Heavyweight', 'Heavyweight', 'Welterweight', ""Women's Bantamweight"", 'Light Heavyweight', ""Women's Strawweight"", 'Lightweight', 'Middleweight', 'Lightweight', 'Lightweight', 'Flyweight', 'Welterweight', 'Flyweight']","['KO/TKO', 'KO/TKO', 'SUB', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB']","[('2', '1:12'), ('1', '0:16'), ('2', '3:15'), ('1', '3:46'), ('2', '3:11'), ('3', '5:00'), ('3', '5:00'), ('2', '0:47'), ('3', '5:00'), ('3', '1:56'), ('3', '5:00'), ('3', '5:00'), ('2', '3:30')]"
"['Heavyweight', 'Middleweight', 'Catch Weight', 'Light Heavyweight', 'Welterweight', 'Welterweight', 'Middleweight', 'Lightweight', 'Bantamweight', 'Light Heavyweight', 'Welterweight', 'Featherweight']","['KO/TKO', 'KO/TKO', 'KO/TKO', 'S-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'S-DEC', 'S-DEC']","[('1', '2:47'), ('1', '4:38'), ('1', '1:21'), ('3', '5:00'), ('3', '5:00'), ('3', '4:31'), ('1', '3:39'), ('3', '5:00'), ('3', '5:00'), ('1', '4:52'), ('3', '5:00'), ('3', '5:00')]"
"['Bantamweight', 'Featherweight', 'Welterweight', 'Middleweight', 'Welterweight', 'Lightweight', ""Women's Bantamweight"", 'Lightweight', 'Middleweight', 'Lightweight', 'Bantamweight', 'Heavyweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'S-DEC', 'KO/TKO']","[('1', '2:53'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '1:06'), ('2', '3:02'), ('3', '5:00'), ('2', '4:01')]"
"['Middleweight', 'Bantamweight', 'Featherweight', 'Middleweight', 'Lightweight', 'Featherweight', 'Lightweight', ""Women's Strawweight"", 'Featherweight', 'Welterweight', 'Light Heavyweight', 'Middleweight', 'Lightweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'KO/TKO', 'S-DEC', 'KO/TKO']","[('1', '3:36'), ('5', '5:00'), ('3', '5:00'), ('2', '1:27'), ('1', '2:53'), ('3', '4:40'), ('1', '4:16'), ('2', '2:56'), ('3', '5:00'), ('3', '5:00'), ('2', '4:11'), ('3', '5:00'), ('3', '1:52')]"
"['Welterweight', 'Welterweight', 'Light Heavyweight', 'Lightweight', ""Women's Flyweight"", 'Lightweight', 'Light Heavyweight', 'Middleweight', 'Bantamweight', 'Middleweight', ""Women's Strawweight"", 'Welterweight', 'Flyweight']","['U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO', 'S-DEC', 'SUB', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC']","[('5', '5:00'), ('3', '2:35'), ('3', '5:00'), ('3', '2:28'), ('3', '2:44'), ('3', '5:00'), ('3', '1:22'), ('1', '0:59'), ('3', '3:39'), ('3', '5:00'), ('3', '5:00'), ('3', '0:54'), ('3', '5:00')]"
"['Lightweight', 'Heavyweight', 'Welterweight', 'Lightweight', 'Welterweight', 'Lightweight', 'Bantamweight', 'Bantamweight', 'Bantamweight', 'Lightweight', 'Bantamweight', 'Welterweight']","['KO/TKO', 'S-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'S-DEC', 'S-DEC', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB']","[('1', '3:49'), ('3', '5:00'), ('3', '5:00'), ('1', '0:25'), ('2', '1:17'), ('3', '5:00'), ('3', '5:00'), ('1', '2:08'), ('2', '1:39'), ('1', '4:57'), ('2', '3:04'), ('2', '3:52')]"
"[""Women's Strawweight"", 'Light Heavyweight', ""Women's Strawweight"", 'Lightweight', 'Featherweight', 'Lightweight', 'Featherweight', 'Flyweight', 'Light Heavyweight', 'Middleweight', 'Lightweight', 'Welterweight']","['U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'M-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('5', '5:00'), ('3', '5:00'), ('1', '3:43'), ('3', '5:00'), ('1', '2:42'), ('1', '0:34'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:06'), ('1', '2:46')]"
"[""Women's Bantamweight"", 'Heavyweight', 'Light Heavyweight', 'Featherweight', 'Heavyweight', ""Women's Bantamweight"", 'Welterweight', 'Bantamweight', 'Lightweight', 'Lightweight', 'Middleweight', 'Lightweight']","['SUB', 'Overturned', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO']","[('1', '3:16'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00'), ('1', '4:57'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '1:26'), ('1', '4:32'), ('1', '2:18')]"
"['Bantamweight', 'Lightweight', 'Middleweight', 'Heavyweight', 'Welterweight', 'Flyweight', ""Women's Bantamweight"", 'Middleweight', ""Women's Strawweight"", 'Lightweight', 'Bantamweight', 'Middleweight']","['KO/TKO', 'SUB', 'KO/TKO', 'M-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO']","[('1', '2:43'), ('2', '2:22'), ('2', '3:49'), ('3', '5:00'), ('2', '4:59'), ('2', '4:41'), ('3', '5:00'), ('1', '2:43'), ('1', '2:36'), ('3', '5:00'), ('3', '4:19'), ('1', '4:57')]"
"[""Women's Bantamweight"", 'Lightweight', 'Heavyweight', ""Women's Strawweight"", 'Bantamweight', 'Featherweight', 'Welterweight', 'Lightweight', 'Welterweight', 'Featherweight', 'Heavyweight']","['U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'SUB']","[('5', '5:00'), ('3', '5:00'), ('1', '1:34'), ('1', '1:59'), ('3', '1:54'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '3:58')]"
"['Welterweight', ""Women's Strawweight"", 'Welterweight', 'Bantamweight', 'Flyweight', 'Light Heavyweight', 'Welterweight', 'Heavyweight', 'Flyweight', 'Welterweight', 'Lightweight']","['KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC', 'S-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'M-DEC', 'KO/TKO']","[('1', '2:12'), ('3', '5:00'), ('1', '1:46'), ('3', '5:00'), ('3', '5:00'), ('2', '0:40'), ('3', '5:00'), ('1', '0:14'), ('1', '1:49'), ('3', '5:00'), ('1', '2:27')]"
"['Featherweight', 'Featherweight', 'Middleweight', 'Welterweight', 'Middleweight', ""Women's Strawweight"", 'Welterweight', 'Heavyweight', 'Lightweight', 'Featherweight', 'Featherweight', 'Heavyweight']","['S-DEC', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('3', '2:58'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '0:53'), ('2', '1:25'), ('1', '2:32'), ('3', '5:00'), ('3', '5:00')]"
"['Welterweight', 'Light Heavyweight', 'Welterweight', 'Welterweight', 'Welterweight', 'Bantamweight', ""Women's Bantamweight"", 'Featherweight', ""Women's Strawweight"", 'Welterweight', 'Welterweight', 'Middleweight']","['M-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'SUB']","[('5', '5:00'), ('1', '0:13'), ('2', '2:02'), ('1', '3:38'), ('2', '2:56'), ('1', '0:48'), ('3', '5:00'), ('3', '5:00'), ('1', '4:34'), ('1', '4:08'), ('3', '2:18'), ('1', '4:30')]"
"['Welterweight', 'Featherweight', ""Women's Strawweight"", 'Lightweight', 'Middleweight', 'Featherweight', 'Middleweight', 'Lightweight', 'Lightweight', 'Lightweight']","['SUB', 'SUB', 'KO/TKO', 'S-DEC', 'KO/TKO', 'S-DEC', 'S-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC']","[('1', '1:52'), ('3', '1:49'), ('2', '0:17'), ('3', '5:00'), ('2', '4:56'), ('3', '5:00'), ('3', '5:00'), ('1', '1:13'), ('1', '1:36'), ('3', '5:00')]"
"['Heavyweight', 'Light Heavyweight', 'Light Heavyweight', 'Lightweight', 'Welterweight', 'Welterweight', ""Women's Bantamweight"", 'Bantamweight', 'Heavyweight', 'Middleweight', 'Lightweight']","['SUB', 'U-DEC', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'M-DEC', 'U-DEC', 'U-DEC']","[('3', '2:53'), ('3', '5:00'), ('2', '2:06'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '2:46'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Heavyweight', 'Heavyweight', 'Welterweight', 'Bantamweight', ""Women's Strawweight"", ""Women's Bantamweight"", 'Middleweight', 'Lightweight', 'Lightweight', 'Welterweight']","['KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'SUB', 'S-DEC', 'S-DEC', 'KO/TKO', 'KO/TKO', 'SUB']","[('1', '4:27'), ('3', '5:00'), ('1', '2:14'), ('3', '5:00'), ('1', '4:38'), ('3', '5:00'), ('3', '5:00'), ('2', '4:17'), ('1', '1:45'), ('2', '0:49')]"
"['Lightweight', 'Middleweight', 'Lightweight', 'Welterweight', 'Lightweight', 'Featherweight', 'Featherweight', 'Welterweight', 'Middleweight', 'Bantamweight', 'Welterweight', 'Bantamweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'SUB', 'KO/TKO', 'SUB', 'U-DEC', 'SUB', 'M-DEC']","[('1', '1:35'), ('1', '1:41'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '0:19'), ('2', '1:20'), ('3', '4:19'), ('3', '4:46'), ('3', '5:00'), ('3', '0:18'), ('3', '5:00')]"
"['Catch Weight', 'Featherweight', 'Heavyweight', 'Lightweight', 'Middleweight', 'Featherweight', 'Lightweight', 'Bantamweight', 'Flyweight', 'Welterweight', 'Lightweight', 'Welterweight', 'Lightweight']","['KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'U-DEC']","[('2', '2:29'), ('3', '5:00'), ('2', '4:10'), ('3', '2:25'), ('1', '2:58'), ('1', '3:03'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '3:57'), ('3', '5:00'), ('1', '1:00'), ('3', '5:00')]"
"['Bantamweight', 'Lightweight', 'Welterweight', 'Flyweight', 'Light Heavyweight', 'Featherweight', 'Heavyweight', 'Welterweight', 'Middleweight', 'Light Heavyweight', 'Heavyweight', ""Women's Bantamweight""]","['S-DEC', 'KO/TKO', 'S-DEC', 'SUB', 'SUB', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'S-DEC']","[('5', '5:00'), ('3', '3:30'), ('3', '5:00'), ('1', '2:23'), ('2', '4:43'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:44'), ('3', '5:00'), ('2', '2:02'), ('3', '5:00')]"
"['Middleweight', 'Middleweight', 'Light Heavyweight', 'Heavyweight', 'Featherweight', 'Bantamweight', 'Bantamweight', 'Welterweight', 'Lightweight', 'Welterweight', 'Lightweight']","['U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'KO/TKO', 'KO/TKO', 'S-DEC']","[('5', '5:00'), ('2', '2:43'), ('2', '2:38'), ('2', '1:41'), ('1', '4:22'), ('1', '1:59'), ('3', '2:56'), ('3', '3:01'), ('2', '4:40'), ('3', '4:40'), ('3', '5:00')]"
"['Lightweight', 'Lightweight', 'Featherweight', 'Lightweight', 'Lightweight', ""Women's Strawweight"", 'Bantamweight', 'Catch Weight', 'Welterweight', 'Bantamweight', 'Middleweight', 'Lightweight', 'Featherweight']","['U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'S-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('2', '2:13'), ('2', '1:55'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '1:37'), ('1', '0:54'), ('3', '2:33'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Lightweight', 'Welterweight', ""Women's Strawweight"", 'Middleweight', ""Women's Bantamweight"", 'Featherweight', 'Lightweight', 'Middleweight', 'Welterweight', 'Catch Weight', ""Women's Bantamweight""]","['KO/TKO', 'M-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC']","[('2', '3:04'), ('5', '5:00'), ('5', '5:00'), ('3', '0:24'), ('3', '5:00'), ('3', '5:00'), ('3', '2:31'), ('1', '3:22'), ('1', '1:19'), ('3', '5:00'), ('3', '5:00')]"
"['Middleweight', 'Lightweight', 'Heavyweight', 'Featherweight', 'Middleweight', 'Flyweight', 'Lightweight', ""Women's Strawweight"", 'Heavyweight', 'Welterweight', ""Women's Bantamweight"", 'Bantamweight', 'Welterweight']","['KO/TKO', 'S-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'SUB', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO']","[('1', '4:37'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '3:40'), ('3', '5:00'), ('2', '4:31'), ('3', '5:00'), ('1', '2:16'), ('2', '4:02'), ('3', '3:03'), ('3', '5:00'), ('1', '0:53')]"
"['Light Heavyweight', 'Bantamweight', ""Women's Strawweight"", 'Middleweight', 'Welterweight', 'Welterweight', 'Middleweight', 'Light Heavyweight', 'Bantamweight', 'Heavyweight', 'Bantamweight', 'Light Heavyweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'SUB', 'SUB', 'KO/TKO', 'SUB', 'SUB', 'Overturned']","[('3', '3:51'), ('2', '1:37'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:11'), ('1', '1:07'), ('2', '0:46'), ('3', '2:12'), ('2', '1:55'), ('1', '1:34')]"
"['Middleweight', 'Lightweight', 'Welterweight', 'Lightweight', 'Light Heavyweight', ""Women's Strawweight"", 'Middleweight', 'Lightweight', 'Welterweight', 'Flyweight', 'Featherweight', 'Featherweight', 'Flyweight']","['KO/TKO', 'S-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'S-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('1', '4:07'), ('3', '5:00'), ('3', '5:00'), ('2', '2:06'), ('1', '4:07'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Flyweight', 'Flyweight', 'Welterweight', 'Light Heavyweight', ""Women's Bantamweight"", 'Flyweight', 'Featherweight', 'Bantamweight', 'Lightweight', ""Women's Strawweight"", 'Middleweight', 'Light Heavyweight']","['U-DEC', 'S-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'S-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('1', '4:05'), ('3', '5:00'), ('2', '2:52'), ('3', '5:00'), ('3', '5:00'), ('1', '3:47'), ('3', '5:00'), ('3', '5:00'), ('2', '3:27'), ('3', '5:00')]"
"['Heavyweight', 'Heavyweight', 'Light Heavyweight', 'Light Heavyweight', ""Women's Strawweight"", 'Welterweight', 'Middleweight', 'Middleweight', 'Featherweight', 'Lightweight', 'Middleweight', ""Women's Strawweight""]","['KO/TKO', 'SUB', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('4', '3:42'), ('1', '1:57'), ('2', '2:36'), ('2', '2:54'), ('3', '5:00'), ('2', '1:25'), ('1', '4:12'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Featherweight', 'Welterweight', 'Featherweight', 'Middleweight', 'Welterweight', 'Light Heavyweight', 'Lightweight', ""Women's Strawweight"", 'Bantamweight', 'Lightweight', 'Lightweight', 'Flyweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'SUB', 'S-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'S-DEC']","[('3', '4:50'), ('3', '0:34'), ('3', '5:00'), ('3', '2:45'), ('3', '5:00'), ('1', '4:38'), ('2', '2:57'), ('3', '5:00'), ('3', '5:00'), ('1', '1:40'), ('3', '5:00'), ('3', '5:00')]"
"[""Women's Strawweight"", 'Welterweight', 'Bantamweight', 'Welterweight', 'Light Heavyweight', 'Featherweight', 'Welterweight', 'Welterweight', 'Lightweight', ""Women's Bantamweight"", 'Bantamweight', 'Flyweight', 'Welterweight']","['SUB', 'SUB', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'S-DEC']","[('1', '3:21'), ('2', '1:40'), ('3', '5:00'), ('3', '5:00'), ('2', '1:59'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:04'), ('3', '5:00'), ('3', '5:00')]"
"[""Women's Bantamweight"", 'Bantamweight', 'Bantamweight', 'Welterweight', 'Flyweight', 'Welterweight', 'Middleweight', 'Welterweight', 'Welterweight', 'Welterweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'CNC']","[('1', '0:48'), ('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:34'), ('1', '4:30'), ('1', '3:33')]"
"['Featherweight', 'Lightweight', 'Welterweight', 'Flyweight', 'Lightweight', 'Bantamweight', 'Heavyweight', 'Lightweight', ""Women's Strawweight"", 'Heavyweight', 'Light Heavyweight', 'Heavyweight']","['KO/TKO', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'SUB', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'KO/TKO']","[('2', '0:24'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '2:57'), ('3', '5:00'), ('3', '3:39'), ('2', '2:41'), ('3', '2:05'), ('1', '2:41')]"
"[""Women's Bantamweight"", 'Welterweight', 'Heavyweight', 'Featherweight', 'Middleweight', 'Bantamweight', 'Welterweight', 'Light Heavyweight', 'Middleweight', 'Light Heavyweight', 'Flyweight', 'Lightweight']","['SUB', 'KO/TKO', 'KO/TKO', 'SUB', 'U-DEC', 'S-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO', 'S-DEC', 'SUB']","[('2', '4:29'), ('2', '1:00'), ('1', '1:32'), ('2', '4:21'), ('3', '5:00'), ('3', '5:00'), ('2', '4:45'), ('3', '5:00'), ('1', '2:14'), ('1', '2:27'), ('3', '5:00'), ('1', '3:54')]"
"['Featherweight', ""Women's Strawweight"", 'Lightweight', 'Light Heavyweight', 'Heavyweight', ""Women's Strawweight"", 'Heavyweight', 'Featherweight', 'Bantamweight', ""Women's Strawweight"", 'Welterweight', 'Light Heavyweight']","['KO/TKO', 'U-DEC', 'SUB', 'S-DEC', 'KO/TKO', 'U-DEC', 'Overturned', 'SUB', 'U-DEC', 'U-DEC', 'Overturned', 'KO/TKO']","[('1', '2:29'), ('3', '5:00'), ('3', '0:49'), ('3', '5:00'), ('1', '3:10'), ('3', '5:00'), ('2', '0:59'), ('2', '2:01'), ('3', '5:00'), ('3', '5:00'), ('2', '5:00'), ('1', '0:52')]"
"[""Women's Featherweight"", 'Middleweight', 'Middleweight', 'Light Heavyweight', 'Lightweight', 'Welterweight', 'Flyweight', 'Lightweight', 'Featherweight', 'Welterweight']","['U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'M-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('1', '3:41'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Heavyweight', 'Middleweight', 'Featherweight', 'Middleweight', ""Women's Bantamweight"", 'Lightweight', 'Welterweight', ""Women's Strawweight"", 'Bantamweight', 'Middleweight', 'Middleweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'SUB']","[('2', '3:12'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '1:14'), ('1', '4:44'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:21'), ('1', '1:34')]"
"['Welterweight', 'Lightweight', 'Middleweight', ""Women's Strawweight"", 'Heavyweight', 'Heavyweight', 'Featherweight', 'Bantamweight', 'Heavyweight', 'Light Heavyweight', 'Bantamweight']","['M-DEC', 'U-DEC', 'S-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'SUB', 'U-DEC', 'KO/TKO', 'S-DEC']","[('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:19'), ('3', '1:44'), ('3', '3:46'), ('3', '3:19'), ('2', '3:13'), ('3', '5:00'), ('1', '4:10'), ('3', '5:00')]"
"['Middleweight', 'Light Heavyweight', 'Lightweight', 'Flyweight', ""Women's Bantamweight"", 'Welterweight', 'Lightweight', 'Welterweight', 'Bantamweight', 'Lightweight', 'Featherweight', 'Middleweight']","['Overturned', 'KO/TKO', 'KO/TKO', 'U-DEC', 'M-DEC', 'SUB', 'SUB', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO']","[('1', '3:52'), ('3', '0:59'), ('2', '3:35'), ('3', '5:00'), ('3', '5:00'), ('2', '2:38'), ('2', '3:12'), ('3', '5:00'), ('3', '5:00'), ('1', '1:42'), ('3', '5:00'), ('1', '1:17')]"
"['Light Heavyweight', 'Welterweight', 'Catch Weight', 'Featherweight', 'Lightweight', 'Light Heavyweight', 'Heavyweight', 'Welterweight', 'Lightweight', 'Middleweight', ""Women's Bantamweight""]","['KO/TKO', 'SUB', 'KO/TKO', 'S-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'S-DEC', 'U-DEC']","[('1', '3:05'), ('2', '0:46'), ('3', '3:50'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '0:30'), ('3', '5:00'), ('3', '5:00')]"
"['Light Heavyweight', 'Middleweight', ""Women's Strawweight"", 'Welterweight', 'Lightweight', 'Featherweight', 'Welterweight', 'Featherweight', 'Light Heavyweight', 'Lightweight', 'Lightweight', ""Women's Bantamweight"", 'Flyweight']","['SUB', 'KO/TKO', 'SUB', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'S-DEC', 'S-DEC', 'U-DEC']","[('2', '3:37'), ('2', '3:13'), ('3', '3:45'), ('3', '5:00'), ('1', '2:30'), ('1', '3:30'), ('3', '5:00'), ('3', '1:59'), ('3', '5:00'), ('1', '0:21'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Flyweight', ""Women's Strawweight"", 'Middleweight', 'Featherweight', 'Heavyweight', 'Bantamweight', 'Lightweight', 'Flyweight', 'Bantamweight', 'Light Heavyweight', 'Middleweight', 'Welterweight', ""Women's Bantamweight""]","['SUB', 'SUB', 'KO/TKO', 'S-DEC', 'U-DEC', 'KO/TKO', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'U-DEC']","[('3', '4:49'), ('2', '2:47'), ('2', '3:28'), ('3', '5:00'), ('3', '5:00'), ('2', '0:28'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '3:52'), ('1', '4:21'), ('3', '5:00')]"
"['Featherweight', 'Lightweight', 'Light Heavyweight', 'Bantamweight', 'Lightweight', 'Welterweight', 'Middleweight', 'Flyweight', 'Lightweight', ""Women's Strawweight"", ""Women's Bantamweight"", 'Welterweight', 'Flyweight']","['U-DEC', 'KO/TKO', 'SUB', 'U-DEC', 'M-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('5', '5:00'), ('1', '1:38'), ('2', '2:11'), ('3', '5:00'), ('3', '5:00'), ('2', '1:05'), ('3', '5:00'), ('2', '4:06'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:30'), ('1', '4:24')]"
