Weight class,Method,time
"['Welterweight', 'Bantamweight', ""Women's Bantamweight"", 'Catch Weight', ""Women's Flyweight"", 'Bantamweight', 'Featherweight', 'Lightweight', 'Middleweight', ""Women's Flyweight""]","['KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'S-DEC', 'S-DEC', 'SUB', 'U-DEC']","[('1', '0:59'), ('1', '0:32'), ('1', '0:22'), ('3', '5:00'), ('1', '2:42'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:17'), ('5', '5:00')]"
"['Lightweight', ""Women's Flyweight"", 'Lightweight', ""Women's Flyweight"", 'Middleweight', ""Women's Strawweight"", 'Lightweight', 'Catch Weight', 'Welterweight', ""Women's Bantamweight"", 'Featherweight', 'Heavyweight']","['KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'Overturned', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('2', '5:00'), ('3', '5:00'), ('1', '0:41'), ('3', '4:36'), ('2', '4:50'), ('3', '5:00'), ('3', '5:00'), ('1', '2:25'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00')]"
"['Featherweight', ""Women's Strawweight"", 'Heavyweight', 'Lightweight', 'Catch Weight', 'Welterweight', 'Middleweight', 'Heavyweight', 'Welterweight', 'Lightweight']","['U-DEC', 'SUB', 'KO/TKO', 'SUB', 'SUB', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC']","[('3', '5:00'), ('3', '2:26'), ('1', '2:41'), ('3', '2:53'), ('3', '2:44'), ('1', '0:48'), ('3', '5:00'), ('3', '3:44'), ('3', '5:00'), ('5', '5:00')]"
"['Bantamweight', ""Women's Bantamweight"", 'Flyweight', 'Heavyweight', 'Lightweight', 'Featherweight', 'Welterweight', 'Light Heavyweight', ""Women's Flyweight"", ""Women's Strawweight"", 'Bantamweight', 'Featherweight', 'Welterweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'S-DEC', 'KO/TKO', 'SUB', 'S-DEC', 'KO/TKO', 'S-DEC', 'U-DEC']","[('3', '2:38'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:15'), ('3', '5:00'), ('2', '0:49'), ('1', '2:21'), ('3', '5:00'), ('5', '3:24'), ('5', '5:00'), ('5', '5:00')]"
"['Bantamweight', ""Women's Flyweight"", 'Featherweight', 'Light Heavyweight', 'Featherweight', 'Middleweight', 'Welterweight', ""Women's Flyweight"", 'Featherweight', 'Flyweight', 'Featherweight']","['SUB', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('2', '2:29'), ('1', '2:43'), ('3', '5:00'), ('1', '5:00'), ('1', '4:18'), ('2', '1:12'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00')]"
"['Heavyweight', 'Lightweight', 'Bantamweight', 'Bantamweight', 'Lightweight', 'Catch Weight', 'Light Heavyweight', 'Flyweight', ""Women's Flyweight"", 'Lightweight', 'Middleweight', 'Flyweight']","['M-DEC', 'U-DEC', 'SUB', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'SUB', 'SUB']","[('3', '5:00'), ('3', '5:00'), ('1', '4:42'), ('3', '5:00'), ('1', '2:25'), ('3', '5:00'), ('1', '4:15'), ('3', '5:00'), ('1', '1:28'), ('3', '5:00'), ('1', '1:18'), ('1', '4:48')]"
"['Bantamweight', 'Welterweight', ""Women's Bantamweight"", 'Heavyweight', 'Featherweight', 'Heavyweight', 'Welterweight', 'Lightweight', 'Welterweight', 'Welterweight', 'Light Heavyweight', ""Women's Strawweight"", 'Heavyweight', 'Light Heavyweight', 'Middleweight']","['U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'Overturned', 'KO/TKO', 'KO/TKO', 'U-DEC', 'SUB', 'S-DEC', 'SUB', 'S-DEC', 'U-DEC']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:36'), ('3', '5:00'), ('1', '0:45'), ('1', '2:48'), ('3', '1:30'), ('1', '3:09'), ('3', '5:00'), ('1', '2:06'), ('3', '5:00'), ('1', '2:30'), ('3', '5:00'), ('5', '5:00')]"
"['Bantamweight', 'Featherweight', 'Featherweight', 'Bantamweight', 'Lightweight', 'Welterweight', ""Women's Flyweight"", 'Middleweight']","['U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '0:57'), ('3', '5:00'), ('2', '4:56'), ('1', '4:29'), ('3', '0:26')]"
"['Bantamweight', 'Featherweight', 'Featherweight', 'Middleweight', 'Lightweight', 'Middleweight', 'Welterweight', 'Lightweight', ""Women's Bantamweight"", 'Middleweight', 'Middleweight', 'Heavyweight']","['S-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '1:43'), ('1', '4:14'), ('3', '5:00'), ('3', '0:32'), ('3', '5:00'), ('1', '4:38'), ('3', '5:00'), ('1', '3:41'), ('3', '5:00'), ('2', '0:21')]"
"['Featherweight', 'Heavyweight', ""Women's Strawweight"", 'Featherweight', ""Women's Strawweight"", 'Lightweight', 'Bantamweight', 'Featherweight', 'Heavyweight', 'Bantamweight', 'Heavyweight']","['U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC']","[('3', '5:00'), ('1', '4:28'), ('3', '5:00'), ('3', '5:00'), ('1', '1:44'), ('3', '5:00'), ('3', '5:00'), ('2', '4:37'), ('2', '3:47'), ('1', '4:40'), ('5', '5:00')]"
"['Catch Weight', 'Welterweight', 'Light Heavyweight', ""Women's Strawweight"", 'Welterweight', ""Women's Flyweight"", 'Lightweight', 'Light Heavyweight', 'Bantamweight']","['Overturned', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'KO/TKO', 'S-DEC']","[('2', '1:59'), ('3', '5:00'), ('1', '1:31'), ('3', '5:00'), ('1', '2:24'), ('2', '1:38'), ('1', '3:51'), ('1', '2:17'), ('5', '5:00')]"
"[""Women's Strawweight"", ""Women's Strawweight"", 'Welterweight', 'Featherweight', 'Middleweight', 'Middleweight', 'Featherweight', ""Women's Flyweight"", 'Welterweight', 'Light Heavyweight']","['SUB', 'SUB', 'SUB', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('2', '1:33'), ('1', '1:53'), ('2', '1:47'), ('1', '3:38'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Bantamweight', ""Women's Flyweight"", 'Featherweight', 'Middleweight', 'Welterweight', 'Light Heavyweight', 'Heavyweight']","['U-DEC', 'U-DEC', 'SUB', 'SUB', 'SUB', 'KO/TKO', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('1', '0:39'), ('1', '2:42'), ('3', '4:39'), ('2', '4:07'), ('5', '0:26')]"
"[""Women's Flyweight"", 'Welterweight', 'Catch Weight', 'Heavyweight', 'Lightweight', ""Women's Bantamweight"", 'Featherweight', 'Lightweight', 'Light Heavyweight', ""Women's Flyweight"", 'Lightweight', ""Women's Strawweight""]","['SUB', 'U-DEC', 'SUB', 'SUB', 'Overturned', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'S-DEC']","[('3', '3:57'), ('3', '5:00'), ('2', '4:20'), ('2', '4:22'), ('1', '0:31'), ('3', '5:00'), ('3', '0:07'), ('3', '5:00'), ('3', '2:41'), ('3', '5:00'), ('1', '1:33'), ('5', '5:00')]"
"['Bantamweight', 'Bantamweight', 'Bantamweight', 'Featherweight', ""Women's Bantamweight"", ""Women's Flyweight"", 'Featherweight', 'Flyweight', 'Middleweight', ""Women's Strawweight"", 'Light Heavyweight', 'Middleweight', 'Welterweight', 'Welterweight']","['KO/TKO', 'S-DEC', 'KO/TKO', 'SUB', 'KO/TKO', 'SUB', 'SUB', 'U-DEC', 'S-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'Overturned', 'KO/TKO']","[('2', '0:34'), ('3', '5:00'), ('1', '0:41'), ('1', '0:52'), ('3', '4:21'), ('1', '2:29'), ('3', '1:21'), ('3', '5:00'), ('3', '5:00'), ('1', '3:44'), ('1', '2:43'), ('1', '0:17'), ('3', '5:00'), ('5', '1:19')]"
"['Light Heavyweight', 'Heavyweight', 'Light Heavyweight', 'Featherweight', 'Welterweight', 'Lightweight', 'Featherweight', ""Women's Bantamweight"", 'Flyweight', 'Light Heavyweight', 'Middleweight']","['U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO']","[('3', '5:00'), ('1', '3:48'), ('3', '5:00'), ('1', '1:16'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '0:48'), ('2', '4:36'), ('2', '3:59')]"
"['Lightweight', 'Bantamweight', ""Women's Strawweight"", 'Middleweight', 'Featherweight', 'Welterweight', 'Middleweight', 'Bantamweight', ""Women's Bantamweight"", 'Heavyweight', ""Women's Bantamweight""]","['KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC']","[('1', '1:12'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '3:15'), ('2', '0:44'), ('3', '3:25'), ('3', '5:00'), ('5', '5:00')]"
"['Flyweight', ""Women's Bantamweight"", 'Featherweight', 'Bantamweight', 'Middleweight', 'Heavyweight', 'Middleweight', 'Featherweight', 'Heavyweight', 'Middleweight', 'Heavyweight', 'Featherweight', 'Bantamweight']","['U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:03'), ('1', '0:45'), ('1', '1:42'), ('3', '5:00'), ('1', '1:35'), ('1', '3:22'), ('3', '5:00'), ('3', '5:00'), ('2', '1:03')]"
"['Bantamweight', 'Light Heavyweight', 'Lightweight', 'Middleweight', ""Women's Flyweight"", 'Lightweight', 'Featherweight', 'Welterweight', 'Light Heavyweight', ""Women's Flyweight"", 'Featherweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC']","[('1', '0:51'), ('2', '4:58'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '2:01'), ('1', '4:55'), ('5', '5:00')]"
"['Lightweight', ""Women's Flyweight"", 'Light Heavyweight', 'Welterweight', 'Catch Weight', 'Heavyweight', 'Light Heavyweight', ""Women's Flyweight"", 'Middleweight', 'Heavyweight', 'Middleweight', 'Lightweight']","['SUB', 'KO/TKO', 'S-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'KO/TKO', 'KO/TKO', 'U-DEC', 'SUB']","[('1', '3:00'), ('1', '5:00'), ('3', '5:00'), ('1', '4:40'), ('3', '5:00'), ('1', '4:59'), ('1', '4:19'), ('2', '3:31'), ('1', '0:18'), ('2', '1:15'), ('3', '5:00'), ('2', '1:34')]"
"['Bantamweight', 'Light Heavyweight', 'Welterweight', 'Middleweight', 'Bantamweight', 'Lightweight', 'Lightweight', 'Middleweight', 'Heavyweight', 'Featherweight', 'Middleweight']","['KO/TKO', 'KO/TKO', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO']","[('3', '2:51'), ('1', '2:38'), ('2', '2:09'), ('3', '5:00'), ('1', '2:46'), ('1', '1:46'), ('3', '5:00'), ('1', '2:39'), ('2', '1:12'), ('3', '5:00'), ('4', '1:24')]"
"['Bantamweight', 'Welterweight', 'Featherweight', 'Heavyweight', 'Middleweight', ""Women's Strawweight"", 'Featherweight', 'Bantamweight', 'Heavyweight', 'Light Heavyweight']","['SUB', 'KO/TKO', 'SUB', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB']","[('1', '2:43'), ('3', '2:03'), ('3', '2:22'), ('1', '4:48'), ('3', '1:26'), ('3', '5:00'), ('1', '3:51'), ('3', '5:00'), ('3', '5:00'), ('3', '1:49')]"
"['Heavyweight', 'Welterweight', 'Bantamweight', ""Women's Strawweight"", ""Women's Strawweight"", 'Catch Weight', ""Women's Strawweight"", 'Welterweight', 'Lightweight']","['U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'S-DEC']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '1:32'), ('3', '5:00'), ('1', '0:30'), ('5', '5:00')]"
"['Welterweight', 'Middleweight', 'Welterweight', 'Welterweight', ""Women's Flyweight"", 'Middleweight', 'Flyweight', 'Light Heavyweight', ""Women's Flyweight"", 'Welterweight', ""Women's Flyweight"", 'Flyweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB']","[('3', '2:47'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:33'), ('2', '0:18'), ('1', '4:59'), ('2', '3:36'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00'), ('1', '1:57')]"
"['Catch Weight', 'Flyweight', ""Women's Flyweight"", 'Bantamweight', 'Featherweight', ""Women's Bantamweight"", 'Featherweight', 'Heavyweight', 'Welterweight', 'Light Heavyweight']","['SUB', 'KO/TKO', 'KO/TKO', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'SUB']","[('2', '2:29'), ('1', '0:44'), ('3', '4:10'), ('1', '4:35'), ('2', '4:28'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:28'), ('1', '2:34')]"
"['Heavyweight', 'Featherweight', 'Bantamweight', 'Lightweight', 'Light Heavyweight', 'Lightweight', 'Light Heavyweight', 'Middleweight']","['U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'S-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC']","[('3', '5:00'), ('1', '2:38'), ('2', '2:15'), ('1', '0:22'), ('3', '5:00'), ('1', '4:06'), ('2', '3:37'), ('5', '5:00')]"
"['Featherweight', ""Women's Strawweight"", 'Featherweight', 'Lightweight', 'Featherweight', 'Heavyweight', 'Middleweight', ""Women's Strawweight"", 'Lightweight', 'Flyweight']","['SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'M-DEC']","[('3', '3:02'), ('1', '5:00'), ('3', '5:00'), ('1', '4:05'), ('2', '1:52'), ('2', '2:34'), ('1', '1:45'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00')]"
"['Catch Weight', 'Flyweight', 'Middleweight', ""Women's Flyweight"", 'Catch Weight', ""Women's Bantamweight"", 'Welterweight', 'Heavyweight', 'Bantamweight', 'Welterweight', 'Bantamweight', 'Welterweight']","['U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC']","[('3', '5:00'), ('1', '3:18'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:31'), ('1', '3:47'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00')]"
"['Featherweight', ""Women's Bantamweight"", 'Welterweight', 'Heavyweight', ""Women's Bantamweight"", 'Middleweight', 'Middleweight', 'Welterweight', 'Welterweight', 'Featherweight']","['U-DEC', 'U-DEC', 'S-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:48'), ('1', '2:12'), ('1', '4:25'), ('3', '5:00'), ('5', '5:00')]"
"[""Women's Flyweight"", 'Bantamweight', 'Lightweight', 'Flyweight', 'Middleweight', 'Flyweight', 'Bantamweight', 'Middleweight', 'Featherweight', 'Flyweight', ""Women's Flyweight"", 'Light Heavyweight', 'Welterweight', 'Welterweight']","['KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'SUB', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC']","[('2', '4:08'), ('2', '3:39'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:00'), ('2', '1:41'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '0:39'), ('1', '2:35'), ('5', '5:00')]"
"['Flyweight', 'Catch Weight', 'Light Heavyweight', ""Women's Bantamweight"", 'Middleweight', 'Lightweight', ""Women's Strawweight"", 'Middleweight', ""Women's Flyweight"", 'Lightweight', 'Lightweight']","['U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '3:39'), ('3', '5:00'), ('3', '5:00'), ('2', '0:54'), ('3', '2:59'), ('3', '5:00'), ('1', '2:30'), ('2', '2:32')]"
"['Featherweight', 'Featherweight', 'Featherweight', ""Women's Flyweight"", ""Women's Bantamweight"", 'Catch Weight', 'Light Heavyweight', 'Lightweight', 'Flyweight', 'Lightweight', 'Bantamweight', 'Heavyweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'S-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('1', '0:26'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '3:38'), ('2', '4:52'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '0:28'), ('2', '2:06')]"
"['Welterweight', 'Catch Weight', ""Women's Strawweight"", 'Welterweight', 'Middleweight', 'Middleweight', 'Featherweight', 'Middleweight', ""Women's Flyweight"", 'Welterweight']","['U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'SUB', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('1', '3:18'), ('3', '5:00'), ('2', '1:53'), ('3', '4:17'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '0:34')]"
"['Heavyweight', 'Bantamweight', ""Women's Flyweight"", 'Featherweight', 'Bantamweight', 'Featherweight', 'Heavyweight', 'Middleweight', 'Heavyweight', 'Featherweight', ""Women's Bantamweight"", 'Heavyweight']","['KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'SUB', 'M-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO']","[('2', '4:32'), ('1', '3:05'), ('2', '3:41'), ('1', '0:56'), ('1', '4:44'), ('3', '5:00'), ('2', '1:09'), ('3', '5:00'), ('1', '1:55'), ('3', '5:00'), ('3', '5:00'), ('2', '1:26')]"
"['Light Heavyweight', 'Bantamweight', ""Women's Bantamweight"", 'Lightweight', 'Featherweight', 'Bantamweight', ""Women's Flyweight"", 'Light Heavyweight', 'Heavyweight']","['U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'M-DEC', 'U-DEC', 'U-DEC']","[('3', '5:00'), ('3', '2:38'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00')]"
"['Bantamweight', 'Lightweight', ""Women's Strawweight"", 'Welterweight', 'Light Heavyweight', 'Flyweight', 'Flyweight', 'Flyweight', 'Bantamweight', 'Bantamweight', 'Light Heavyweight', 'Lightweight', 'Bantamweight', ""Women's Featherweight"", 'Light Heavyweight']","['KO/TKO', 'KO/TKO', 'KO/TKO', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'DQ', 'SUB', 'U-DEC']","[('2', '0:47'), ('1', '1:40'), ('1', '3:39'), ('3', '3:28'), ('2', '3:19'), ('3', '5:00'), ('1', '4:55'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '1:37'), ('4', '4:29'), ('1', '2:03'), ('5', '5:00')]"
"['Welterweight', ""Women's Strawweight"", ""Women's Flyweight"", 'Lightweight', 'Bantamweight', 'Featherweight', ""Women's Strawweight"", 'Middleweight', 'Flyweight', 'Bantamweight', 'Featherweight', 'Light Heavyweight', 'Welterweight']","['KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'CNC', 'S-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'CNC']","[('1', '0:16'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '3:09'), ('3', '4:31'), ('3', '5:00'), ('1', '4:37'), ('3', '5:00'), ('2', '3:03'), ('1', '0:22'), ('1', '1:11'), ('2', '0:18')]"
"['Flyweight', 'Bantamweight', 'Middleweight', 'Lightweight', ""Women's Bantamweight"", 'Heavyweight', 'Bantamweight', ""Women's Strawweight"", 'Welterweight', 'Middleweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC']","[('2', '2:56'), ('1', '1:58'), ('3', '5:00'), ('3', '4:59'), ('3', '5:00'), ('1', '0:49'), ('3', '0:27'), ('3', '5:00'), ('1', '2:20'), ('5', '5:00')]"
"['Middleweight', 'Featherweight', 'Light Heavyweight', 'Welterweight', 'Light Heavyweight', 'Lightweight', ""Women's Flyweight"", 'Bantamweight', 'Welterweight', 'Heavyweight']","['KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'KO/TKO']","[('3', '4:56'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '1:11'), ('1', '0:46'), ('3', '5:00'), ('3', '3:52'), ('1', '3:56'), ('2', '0:52')]"
"['Welterweight', 'Light Heavyweight', 'Featherweight', 'Bantamweight', 'Heavyweight', 'Lightweight', 'Lightweight', 'Lightweight', 'Welterweight', ""Women's Strawweight"", 'Middleweight', 'Featherweight', 'Middleweight']","['SUB', 'U-DEC', 'U-DEC', 'S-DEC', 'KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'SUB', 'U-DEC', 'U-DEC']","[('2', '0:26'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:02'), ('3', '5:00'), ('2', '1:22'), ('3', '5:00'), ('3', '5:00'), ('1', '4:48'), ('2', '2:07'), ('3', '5:00'), ('5', '5:00')]"
"['Bantamweight', 'Lightweight', 'Middleweight', ""Women's Strawweight"", 'Heavyweight', 'Lightweight', ""Women's Flyweight"", 'Middleweight', 'Heavyweight', 'Middleweight']","['KO/TKO', 'U-DEC', 'SUB', 'S-DEC', 'S-DEC', 'S-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('2', '1:31'), ('3', '5:00'), ('1', '2:00'), ('3', '5:00'), ('3', '1:05'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('5', '5:00')]"
"[""Women's Strawweight"", 'Flyweight', 'Lightweight', 'Bantamweight', 'Featherweight', 'Middleweight', 'Welterweight', 'Welterweight', 'Light Heavyweight', 'Middleweight', ""Women's Flyweight"", ""Women's Strawweight"", 'Welterweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'S-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO']","[('2', '1:28'), ('3', '5:00'), ('3', '5:00'), ('1', '0:50'), ('3', '5:00'), ('1', '4:55'), ('3', '5:00'), ('1', '2:50'), ('1', '5:00'), ('1', '0:17'), ('2', '3:19'), ('1', '1:18'), ('2', '1:02')]"
"['Featherweight', 'Middleweight', ""Women's Strawweight"", ""Women's Flyweight"", 'Featherweight', ""Women's Strawweight"", 'Bantamweight', 'Middleweight', 'Light Heavyweight', 'Featherweight', 'Light Heavyweight']","['U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'S-DEC', 'DQ', 'U-DEC', 'U-DEC', 'S-DEC', 'KO/TKO', 'KO/TKO']","[('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:16'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '1:03'), ('2', '4:29')]"
"['Welterweight', 'Middleweight', 'Featherweight', 'Middleweight', 'Lightweight', 'Heavyweight', 'Welterweight', 'Welterweight', ""Women's Flyweight""]","['SUB', 'M-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC']","[('1', '2:52'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:51'), ('3', '5:00'), ('3', '5:00'), ('1', '4:40'), ('5', '5:00')]"
"['Lightweight', 'Featherweight', ""Women's Flyweight"", ""Women's Flyweight"", 'Middleweight', 'Featherweight', 'Middleweight', 'Featherweight', ""Women's Flyweight"", 'Bantamweight', 'Lightweight', 'Lightweight']","['SUB', 'U-DEC', 'KO/TKO', 'SUB', 'KO/TKO', 'S-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'Overturned', 'U-DEC', 'KO/TKO']","[('2', '0:59'), ('3', '5:00'), ('2', '4:51'), ('2', '4:52'), ('1', '1:04'), ('3', '5:00'), ('1', '3:59'), ('3', '1:16'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '0:19')]"
